Date,Close,Open,High,Low,Volume
2023-09-25,1918.2,1926.4,1927.9,1915.5,7990.0
2023-09-26,1901.6,1916.7,1917.1,1899.0,12740.0
2023-09-27,1872.3,1900.3,1902.9,1872.1,12250.0
2023-09-28,1869.5,1885.4,1886.7,1865.5,900.0
2023-09-29,1856.9,1873.0,1887.3,1853.4,920.0
2023-10-02,1838.2,1853.9,1855.1,1833.8,820.0
2023-10-03,1832.6,1835.7,1839.9,1822.8,430.0
2023-10-04,1826.1,1829.1,1836.0,1823.0,510.0
2023-10-05,1823.2,1828.0,1834.1,1817.8,430.0
2023-10-06,1836.7,1826.2,1840.2,1815.3,650.0
2023-10-09,1855.7,1850.7,1867.8,1849.1,820.0
2023-10-10,1866.7,1866.3,1870.0,1858.1,360.0
2023-10-11,1878.4,1864.6,1881.5,1864.3,480.0
2023-10-12,1874.2,1880.2,1888.8,1872.1,400.0
2023-10-13,1932.1,1875.2,1934.8,1875.2,890.0
2023-10-16,1925.1,1931.9,1931.9,1912.0,470.0
2023-10-17,1926.4,1923.2,1934.1,1918.0,280.0
2023-10-18,1958.8,1926.6,1966.1,1926.6,330.0
2023-10-19,1971.2,1950.3,1980.7,1948.4,1370.0
2023-10-20,1985.0,1976.5,1998.9,1975.7,1030.0
2023-10-23,1978.2,1977.9,1983.1,1963.6,450.0
2023-10-24,1976.8,1975.1,1980.3,1958.3,1230.0
2023-10-25,1985.5,1972.0,1988.8,1971.0,160.0
2023-10-26,1987.9,1981.6,1992.5,1974.4,200.0
2023-10-27,1989.0,1987.5,2009.8,1978.5,370.0
2023-10-30,2005.6,2013.5,2016.8,1999.7,181340.0
2023-10-31,1994.3,2005.6,2017.7,1987.4,214780.0
2023-11-01,1987.5,1993.3,2005.9,1978.2,197630.0
2023-11-02,1993.5,1992.0,1999.2,1986.3,158650.0
2023-11-03,1999.2,1993.5,2011.9,1989.3,222190.0
2023-11-06,1988.6,1999.4,2000.1,1984.2,146280.0
2023-11-07,1973.5,1984.8,1985.2,1962.8,218950.0
2023-11-08,1957.8,1975.3,1977.5,1953.2,189360.0
2023-11-09,1969.8,1955.5,1971.5,1948.3,214080.0
2023-11-10,1937.7,1964.1,1965.6,1936.9,229640.0
2023-11-13,1950.2,1943.4,1953.5,1935.6,183700.0
2023-11-14,1966.5,1950.3,1975.3,1938.8,180740.0
2023-11-15,1964.3,1966.9,1979.2,1958.8,142920.0
2023-11-16,1987.3,1963.0,1991.1,1959.0,186810.0
2023-11-17,1984.7,1984.2,1996.4,1981.1,133120.0
2023-11-20,1980.3,1980.9,1987.8,1967.2,177890.0
2023-11-21,2001.6,1980.0,2009.8,1979.9,230020.0
2023-11-22,1992.8,2000.3,2008.3,1988.6,199370.0
2023-11-23,2003.0,1991.2,2004.5,1990.9,214880.0
2023-11-24,2003.0,1991.2,2004.5,1990.9,214880.0
2023-11-27,2012.4,2002.5,2018.9,2001.4,251250.0
2023-11-28,2040.0,2014.3,2044.1,2011.5,174670.0
2023-11-29,2057.5,2053.2,2062.3,2047.5,1910.0
2023-11-30,2047.6,2055.8,2057.5,2042.6,1150.0
2023-12-01,2080.4,2049.0,2086.2,2043.4,2009.9999999999998
2023-12-04,2032.9,2083.4,2140.7,2030.0,2700.0
2023-12-05,2026.9,2039.2,2050.0,2019.9,1420.0
2023-12-06,2038.4,2028.3,2042.8,2027.0,680.0
2023-12-07,2036.9,2034.7,2047.3,2027.4,530.0
2023-12-08,2004.9,2034.7,2039.6,2000.8,1370.0
2023-12-11,1984.3,2010.6,2013.2,1982.1,550.0
2023-12-12,1983.9,1989.0,2002.7,1983.5,570.0
2023-12-13,1988.1,1985.5,2033.3,1979.0,2220.0
2023-12-14,2035.2,2031.6,2053.0,2030.6,560.0
2023-12-15,2026.0,2038.0,2049.6,2020.0,630.0
2023-12-18,2030.9,2023.7,2036.3,2020.8,250.0
2023-12-19,2042.6,2031.0,2050.0,2025.4,470.0
2023-12-20,2038.1,2043.5,2045.9,2031.6,260.0
2023-12-21,2041.8,2034.7,2048.0,2034.0,540.0
2023-12-22,2059.6,2051.5,2072.3,2049.4,440.0
2023-12-26,2060.4,2056.3,2069.6,2056.3,290.0
2023-12-27,2083.4,2068.0,2085.3,2063.3,590.0
2023-12-28,2083.5,2089.5,2098.2,2074.6,129539.99999999999
2023-12-29,2071.8,2076.1,2084.1,2067.6,105720.0
2024-01-02,2073.4,2072.7,2088.1,2064.3,157560.0
2024-01-03,2042.8,2067.9,2074.3,2038.3,221680.0
2024-01-04,2050.0,2049.3,2058.1,2043.3,130259.99999999999
2024-01-05,2049.8,2051.4,2071.1,2030.8,214680.0
2024-01-08,2033.5,2052.6,2053.3,2022.7,220990.0
2024-01-09,2033.0,2034.5,2048.6,2031.9,218750.0
2024-01-10,2027.8,2036.0,2046.2,2025.9,205010.0
2024-01-11,2019.2,2029.4,2056.1,2017.3,301340.0
2024-01-12,2051.6,2033.2,2067.3,2033.1,272350.0
2024-01-15,2030.2,2053.4,2062.8,2027.6,285250.0
2024-01-16,2030.2,2053.4,2062.8,2027.6,285250.0
2024-01-17,2006.5,2031.7,2036.1,2004.6,254290.0
2024-01-18,2021.6,2009.1,2025.6,2007.7,171930.0
2024-01-19,2029.3,2027.4,2041.9,2022.2,172810.0
2024-01-22,2022.2,2031.8,2034.1,2017.4,152760.0
2024-01-23,2025.8,2023.2,2039.3,2020.8,156700.0
2024-01-24,2016.0,2030.7,2037.9,2011.7,234460.0
2024-01-25,2017.8,2014.8,2025.6,2004.0,196670.0
2024-01-26,2017.3,2021.0,2028.1,2015.6,119590.0
2024-01-29,2025.4,2024.4,2037.2,2018.8,150710.0
2024-01-30,2041.1,2041.7,2057.3,2037.6,1120.0
2024-01-31,2057.4,2044.8,2064.1,2038.9,1430.0
2024-02-01,2061.2,2047.7,2072.9,2036.9,1350.0
2024-02-02,2043.9,2062.3,2064.5,2034.5,3020.0
2024-02-05,2032.9,2047.6,2048.0,2021.0,1000.0
2024-02-06,2041.5,2031.8,2045.3,2029.3,630.0
2024-02-07,2041.8,2042.2,2051.0,2037.0,510.0
2024-02-08,2038.1,2041.1,2043.5,2024.6,670.0
2024-02-09,2028.8,2039.3,2041.7,2024.7,530.0
2024-02-12,2023.4,2030.8,2031.1,2015.8,1220.0
2024-02-13,1997.7,2023.8,2035.5,1993.4,1470.0
2024-02-14,1994.7,1994.9,1998.7,1987.2,1630.0
2024-02-15,2005.3,1995.1,2010.4,1992.7,1070.0
2024-02-16,2014.4,2006.5,2017.4,1997.4,800.0
2024-02-19,2039.8,2027.7,2042.7,2023.9,202430.0
2024-02-20,2030.0,2017.7,2032.1,2015.5,1110.0
2024-02-21,2024.5,2025.4,2033.0,2021.6,1090.0
2024-02-22,2020.8,2026.6,2035.0,2019.7,1660.0
2024-02-23,2039.4,2024.1,2041.5,2015.6,710.0
2024-02-26,2029.1,2033.7,2036.3,2025.0,1140.0
2024-02-27,2034.4,2031.0,2038.0,2028.7,960.0
2024-02-28,2042.7,2039.7,2047.4,2033.4,137080.0
2024-02-29,2054.7,2043.8,2059.4,2036.0,227070.0
2024-03-01,2095.7,2052.8,2097.1,2047.0,330590.0
2024-03-04,2126.3,2091.6,2128.4,2088.1,328250.0
2024-03-05,2141.9,2123.3,2150.5,2118.5,283150.0
2024-03-06,2158.2,2136.4,2160.7,2131.9,319760.0
2024-03-07,2165.2,2156.7,2172.2,2151.7,267800.0
2024-03-08,2185.5,2166.6,2203.0,2161.2,389680.0
2024-03-11,2188.6,2187.6,2195.5,2180.9,242420.0
2024-03-12,2166.1,2189.1,2190.8,2156.2,316250.0
2024-03-13,2180.8,2163.6,2185.6,2161.3,232270.0
2024-03-14,2167.5,2179.5,2181.3,2157.0,207230.0
2024-03-15,2161.5,2166.2,2176.9,2158.7,187850.0
2024-03-18,2164.3,2159.9,2167.2,2149.2,211860.0
2024-03-19,2159.7,2164.0,2166.3,2150.2,178160.0
2024-03-20,2161.0,2161.4,2192.2,2152.3,233570.0
2024-03-21,2184.7,2190.2,2225.3,2168.2,391750.0
2024-03-22,2160.0,2183.4,2188.0,2158.4,205810.0
2024-03-25,2176.4,2166.6,2182.5,2164.4,211610.0
2024-03-26,2177.2,2173.0,2200.6,2168.3,202370.0
2024-03-27,2201.4,2188.9,2206.5,2182.8,1210.0
2024-03-28,2227.1,2203.9,2243.5,2196.1,1620.0
2024-04-01,2245.9,2243.5,2275.0,2238.5,1100.0
2024-04-02,2270.3,2260.2,2290.1,2256.1,1700.0
2024-04-03,2303.3,2290.0,2310.0,2275.1,1230.0
2024-04-04,2296.9,2308.9,2312.0,2288.4,990.0
2024-04-05,2333.7,2298.7,2337.6,2276.5,910.0
2024-04-08,2339.0,2332.2,2357.0,2310.5,1310.0
2024-04-09,2350.6,2344.4,2372.5,2344.4,1560.0
2024-04-10,2336.6,2358.9,2365.8,2325.7,1620.0
2024-04-11,2360.8,2340.5,2382.9,2331.6,980.0
2024-04-12,2362.0,2377.7,2436.6,2338.4,2200.0
2024-04-15,2370.9,2357.3,2392.0,2330.1,1670.0
2024-04-16,2395.5,2387.0,2402.2,2367.4,1270.0
2024-04-17,2376.2,2387.9,2399.5,2359.9,580.0
2024-04-18,2385.8,2366.1,2395.7,2366.1,2550.0
2024-04-19,2401.4,2381.1,2418.1,2374.7,1610.0
2024-04-22,2334.6,2391.5,2391.5,2327.3,1030.0
2024-04-23,2329.9,2332.2,2336.0,2293.6,790.0
2024-04-24,2326.0,2324.0,2338.0,2313.6,780.0
2024-04-25,2330.3,2317.8,2344.8,2306.4,990.0
2024-04-26,2335.0,2333.1,2350.5,2326.6,720.0
2024-04-29,2357.7,2347.6,2358.9,2331.0,187310.0
2024-04-30,2302.9,2347.0,2347.6,2296.2,229060.0
2024-05-01,2311.0,2298.2,2339.5,2291.7,227380.0
2024-05-02,2309.6,2329.9,2336.1,2294.3,193660.0
2024-05-03,2308.6,2313.5,2330.7,2285.2,231400.0
2024-05-06,2331.2,2312.8,2341.9,2300.6,191900.0
2024-05-07,2324.2,2334.8,2338.7,2318.2,204620.0
2024-05-08,2322.3,2322.0,2329.6,2311.4,214690.0
2024-05-09,2340.3,2316.5,2354.2,2312.9,249090.0
2024-05-10,2375.0,2353.5,2385.3,2352.0,275240.0
2024-05-13,2343.0,2369.1,2370.8,2337.6,243080.0
2024-05-14,2359.9,2342.3,2365.2,2340.5,192080.0
2024-05-15,2394.9,2362.9,2396.1,2357.1,249840.0
2024-05-16,2385.5,2391.5,2402.7,2375.2,191030.0
2024-05-17,2417.4,2381.4,2427.4,2377.8,218550.0
2024-05-20,2438.5,2422.2,2454.2,2411.1,281430.0
2024-05-21,2425.9,2431.5,2438.2,2408.5,229420.0
2024-05-22,2392.9,2425.4,2430.5,2378.0,253850.0
2024-05-23,2337.2,2383.0,2385.7,2328.1,273660.0
2024-05-24,2334.5,2330.4,2349.0,2326.3,178340.0
2024-05-27,2356.5,2338.0,2365.5,2333.8,105470.0
2024-05-28,2356.5,2338.0,2365.5,2333.8,316220.0
2024-05-29,2341.2,2362.5,2363.7,2334.2,119320.0
2024-05-30,2354.7,2357.9,2360.7,2332.1,2720.0
2024-05-31,2333.9,2352.4,2368.6,2330.0,1210.0
2024-06-03,2357.5,2335.0,2363.5,2323.9,770.0
2024-06-04,2335.7,2360.2,2361.0,2324.5,1400.0
2024-06-05,2363.6,2335.5,2365.2,2335.1,590.0
2024-06-06,2378.9,2363.8,2385.2,2361.4,880.0
2024-06-07,2313.2,2383.6,2394.3,2293.1,1300.0
2024-06-10,2315.1,2299.5,2319.3,2292.9,750.0
2024-06-11,2314.6,2315.7,2325.2,2303.3,790.0
2024-06-12,2342.7,2321.7,2345.1,2315.7,600.0
2024-06-13,2305.9,2328.4,2330.2,2299.2,650.0
2024-06-14,2337.0,2306.3,2339.3,2305.8,420.0
2024-06-17,2316.9,2336.0,2336.0,2312.4,450.0
2024-06-18,2334.8,2323.3,2334.5,2309.1,390.0
2024-06-19,2343.0,2342.95,2349.65,2338.6,6930.0
2024-06-20,2357.0,2331.4,2367.0,2327.0,830.0
2024-06-21,2319.1,2361.5,2370.0,2318.0,600.0
2024-06-24,2332.4,2322.1,2334.7,2318.0,600.0
2024-06-25,2318.4,2334.4,2336.2,2314.8,1260.0
2024-06-26,2301.0,2318.8,2320.5,2292.9,990.0
2024-06-27,2336.6,2309.4,2342.0,2306.8,140230.0
2024-06-28,2339.6,2338.6,2350.6,2329.7,135380.0
2024-07-01,2338.9,2336.2,2348.8,2328.2,142600.0
2024-07-02,2333.4,2341.6,2346.1,2327.4,153710.0
2024-07-03,2369.4,2338.6,2374.5,2335.7,193640.0
2024-07-04,2364.6,2367.2,2371.05,2359.35,6930.0
2024-07-05,2397.7,2365.8,2401.5,2356.0,293250.0
2024-07-08,2363.5,2396.2,2399.3,2358.3,240780.0
2024-07-09,2367.9,2366.5,2378.3,2356.0,252490.0
2024-07-10,2379.7,2371.0,2393.4,2369.7,163900.0
2024-07-11,2421.9,2377.4,2430.4,2376.8,303520.0
2024-07-12,2420.7,2421.0,2423.2,2396.1,220930.0
2024-07-15,2428.9,2419.3,2445.0,2406.1,193540.0
2024-07-16,2467.8,2427.1,2474.5,2424.5,246090.0
2024-07-17,2459.9,2473.2,2488.4,2455.5,259540.00000000003
2024-07-18,2456.4,2462.5,2478.5,2442.9,192770.0
2024-07-19,2399.1,2448.0,2448.4,2395.7,254410.0
2024-07-22,2394.7,2403.7,2414.4,2385.2,197560.0
2024-07-23,2407.3,2398.0,2413.5,2389.2,171190.0
2024-07-24,2415.7,2410.7,2433.0,2397.0,245880.0
2024-07-25,2353.5,2398.1,2400.8,2351.9,294900.0
2024-07-26,2381.0,2363.8,2389.7,2354.6,154520.0
2024-07-29,2377.8,2386.9,2402.1,2367.3,126410.0
2024-07-30,2417.6,2392.8,2422.4,2388.8,3570.0
2024-07-31,2438.5,2420.8,2461.1,2415.4,1320.0
2024-08-01,2445.9,2458.8,2470.8,2439.1,1150.0
2024-08-02,2436.2,2456.4,2487.6,2420.5,2460.0
2024-08-05,2411.8,2458.5,2466.1,2373.8,1130.0
2024-08-06,2398.9,2420.9,2431.2,2390.2,500.0
2024-08-07,2400.0,2398.6,2414.2,2387.0,460.0
2024-08-08,2430.3,2389.5,2433.9,2388.0,580.0
2024-08-09,2439.8,2431.9,2441.7,2424.1,700.0
2024-08-12,2469.9,2436.0,2478.0,2430.0,730.0
2024-08-13,2473.9,2477.3,2482.5,2464.2,370.0
2024-08-14,2446.2,2470.6,2485.4,2443.0,560.0
2024-08-15,2458.6,2452.0,2471.8,2437.1,530.0
2024-08-16,2503.6,2460.2,2513.8,2454.6,590.0
2024-08-19,2506.8,2512.8,2513.8,2489.3,780.0
2024-08-20,2516.1,2507.7,2535.4,2502.1,660.0
2024-08-21,2512.8,2517.4,2522.0,2495.0,600.0
2024-08-22,2482.1,2515.6,2516.0,2472.6,740.0
2024-08-23,2511.2,2486.2,2518.7,2486.1,750.0
2024-08-26,2520.2,2512.6,2527.7,2509.3,660.0
2024-08-27,2517.7,2517.6,2525.2,2504.4,650.0
2024-08-28,2502.6,2525.2,2526.4,2493.2,2350.0
2024-08-29,2536.7,2516.6,2538.7,2513.8,10790.0
2024-08-30,2504.5,2530.7,2536.2,2503.9,6480.0
2024-09-03,2499.7,2509.0,2516.3,2481.6,10280.0
2024-09-04,2502.7,2500.4,2507.8,2479.8,5940.0
2024-09-05,2519.7,2502.3,2530.5,2500.7,6720.0
2024-09-06,2501.5,2523.7,2536.1,2490.7,6270.0
2024-09-09,2509.3,2503.2,2512.7,2491.3,4640.0
2024-09-10,2519.5,2511.6,2523.9,2505.6,5900.0
2024-09-11,2519.0,2522.0,2534.4,2505.7,4910.0
2024-09-12,2557.1,2517.9,2564.8,2515.5,9290.0
2024-09-13,2586.8,2565.1,2590.6,2562.0,10050.0
2024-09-16,2585.2,2584.8,2593.4,2578.8,4570.0
2024-09-17,2568.9,2586.3,2590.0,2564.1,6950.0
2024-09-18,2574.9,2573.4,2603.7,2549.4,10660.0
2024-09-19,2590.9,2561.6,2597.0,2552.1,8600.0
2024-09-20,2622.4,2588.1,2626.5,2585.4,9300.0
2024-09-23,2628.6,2622.5,2635.7,2615.4,8700.0
2024-09-24,2653.0,2628.6,2665.1,2623.5,13090.0
2024-09-25,2660.7,2658.7,2670.5,2649.8,21760.0
2024-09-26,2670.4,2656.8,2683.9,2653.4,17220.0
2024-09-27,2656.5,2682.3,2684.0,2655.0,640.0
2024-09-30,2647.9,2667.9,2675.2,2636.8,550.0
2024-10-01,2678.5,2644.4,2681.7,2644.4,460.0
2024-10-02,2658.1,2671.1,2672.4,2653.3,340.0
2024-10-03,2667.4,2668.3,2670.7,2646.5,650.0
2024-10-04,2656.0,2663.0,2678.2,2641.9,850.0
2024-10-07,2654.0,2658.8,2666.6,2646.0,390.0
2024-10-08,2623.5,2649.6,2660.4,2612.7,1050.0
2024-10-09,2614.1,2628.8,2630.6,2612.0,770.0
2024-10-10,2627.4,2614.8,2636.9,2608.8,880.0
2024-10-11,2664.4,2634.4,2666.8,2634.4,310.0
2024-10-14,2653.7,2659.9,2671.3,2648.4,390.0
2024-10-15,2667.0,2654.6,2673.8,2643.1,240.0
2024-10-16,2679.3,2666.8,2689.5,2666.0,380.0
2024-10-17,2695.5,2676.9,2700.5,2676.9,270.0
2024-10-18,2718.0,2696.2,2725.6,2696.2,220.0
2024-10-21,2726.8,2724.3,2742.6,2716.9,410.0
2024-10-22,2747.4,2723.1,2749.5,2721.8,430.0
2024-10-23,2717.1,2748.9,2758.5,2709.9,650.0
2024-10-24,2736.5,2717.4,2743.3,2717.4,340.0
2024-10-25,2742.2,2735.4,2747.2,2716.9,260.0
2024-10-28,2743.6,2739.4,2745.6,2725.8,570.0
2024-10-29,2768.8,2741.9,2773.2,2741.9,850.0
2024-10-30,2800.8,2786.9,2801.8,2782.4,191550.0
2024-10-31,2749.3,2799.1,2801.2,2741.8,242570.0
2024-11-01,2749.2,2754.0,2772.4,2742.6,180660.0
2024-11-04,2746.2,2743.5,2757.5,2739.4,145250.0
2024-11-05,2749.7,2746.0,2759.5,2733.4,151430.0
2024-11-06,2676.3,2752.6,2758.8,2660.7,361310.0
2024-11-07,2705.8,2667.7,2718.3,2650.3,292920.0
2024-11-08,2694.8,2713.6,2717.8,2687.3,233110.0
2024-11-11,2617.7,2692.1,2693.4,2617.1,281920.0
2024-11-12,2606.3,2625.7,2633.4,2595.7,282770.0
2024-11-13,2586.5,2604.7,2625.0,2578.1,262750.0
2024-11-14,2572.9,2578.1,2585.8,2541.5,266160.0
2024-11-15,2570.1,2570.4,2580.8,2558.9,179890.0
2024-11-18,2614.6,2571.5,2619.5,2568.5,195290.0
2024-11-19,2631.0,2616.3,2643.4,2614.2,202240.0
2024-11-20,2651.7,2635.8,2659.0,2621.9,182010.0
2024-11-21,2674.9,2653.5,2676.5,2651.6,186300.0
2024-11-22,2712.2,2672.0,2718.5,2670.1,220550.0
2024-11-25,2618.5,2716.9,2723.2,2616.6,305340.0
2024-11-26,2621.3,2626.2,2642.7,2605.3,177860.0
2024-11-27,2652.3,2646.4,2670.7,2641.1,2270.0
2024-11-29,2669.0,2649.7,2678.1,2631.8,1350.0
2024-12-02,2646.5,2663.7,2663.9,2633.5,970.0
2024-12-03,2655.9,2652.0,2665.0,2645.0,610.0
2024-12-04,2664.3,2651.3,2670.0,2643.8,850.0
2024-12-05,2636.1,2661.9,2667.3,2634.5,1670.0
2024-12-06,2647.1,2642.4,2655.0,2629.5,800.0
2024-12-09,2673.3,2654.5,2687.0,2637.5,960.0
2024-12-10,2705.6,2669.8,2708.8,2669.8,1410.0
2024-12-11,2741.5,2708.8,2743.8,2700.3,3820.0
2024-12-12,2695.1,2737.8,2743.5,2683.3,1690.0
2024-12-13,2662.4,2690.2,2702.1,2650.6,1070.0
2024-12-16,2657.0,2654.6,2669.7,2648.3,1410.0
2024-12-17,2649.6,2657.2,2662.5,2634.3,630.0
2024-12-18,2640.8,2651.2,2654.3,2587.2,880.0
2024-12-19,2596.0,2586.0,2625.0,2585.9,900.0
2024-12-20,2632.5,2597.7,2640.7,2595.7,510.0
2024-12-23,2615.5,2627.3,2632.9,2610.2,560.0
2024-12-24,2622.8,2616.5,2622.7,2612.5,420.0
2024-12-26,2640.3,2623.3,2642.4,2622.8,1400.0
2024-12-27,2618.4,2639.7,2639.7,2612.1,640.0
2024-12-30,2618.1,2636.1,2640.7,2608.4,110920.0
2024-12-31,2641.0,2620.0,2642.0,2614.3,86290.0
2025-01-02,2669.0,2641.0,2674.2,2636.1,144520.0
2025-01-03,2654.7,2671.1,2681.0,2649.7,121170.0
2025-01-06,2647.4,2652.8,2663.8,2624.6,169920.0
2025-01-07,2665.4,2647.1,2678.5,2643.5,161620.0
2025-01-08,2672.4,2662.9,2687.0,2658.4,197370.0
2025-01-09,2690.8,2679.9,2696.8,2673.7,156650.0
2025-01-10,2715.0,2692.9,2735.0,2686.9,298410.0
2025-01-13,2678.6,2716.8,2723.8,2675.2,211090.0
2025-01-14,2682.3,2682.0,2693.7,2672.0,179410.0
2025-01-15,2717.8,2693.3,2722.7,2685.4,193720.0
2025-01-16,2750.9,2722.3,2757.9,2720.4,186540.0
2025-01-17,2748.7,2746.8,2759.2,2729.2,156870.0
2025-01-21,2785.6,2766.0,2788.4,2741.5,56800.0
2025-01-22,2797.4,2784.5,2800.3,2782.5,39590.0
2025-01-23,2778.3,2778.1,2780.2,2754.7,1830.0
2025-01-24,2792.7,2779.3,2808.1,2779.3,1100.0
2025-01-27,2752.4,2791.0,2791.0,2746.8,3940.0
2025-01-28,2781.0,2757.0,2786.9,2752.9,3420.0
2025-01-29,2781.5,2784.9,2790.1,2772.8,3980.0
2025-01-30,2845.2,2796.2,2853.2,2794.9,188340.0
2025-01-31,2835.0,2851.9,2862.9,2826.0,165680.0
2025-02-03,2857.1,2846.5,2872.0,2802.2,181340.0
2025-02-04,2875.8,2850.4,2877.1,2837.4,145860.0
2025-02-05,2893.0,2873.7,2906.0,2870.1,167380.0
2025-02-06,2876.7,2885.0,2894.2,2855.0,167700.0
2025-02-07,2887.6,2880.2,2910.6,2876.1,192550.0
2025-02-10,2934.4,2884.8,2938.1,2879.9,167230.0
2025-02-11,2932.6,2937.0,2968.5,2907.0,218480.0
2025-02-12,2928.7,2927.0,2936.5,2886.5,204630.0
2025-02-13,2945.4,2928.8,2958.8,2925.8,169500.0
2025-02-14,2900.7,2957.3,2964.1,2889.9,228080.0
2025-02-18,2949.0,2895.1,2956.5,2887.6,218760.0
2025-02-19,2936.1,2954.1,2964.4,2933.7,159340.0
2025-02-20,2956.1,2949.5,2973.4,2939.3,172200.0
2025-02-21,2953.2,2955.7,2964.7,2930.1,163690.0
2025-02-24,2949.7,2939.3,2960.0,2926.4,2000.0
2025-02-25,2906.0,2955.9,2955.9,2884.5,5590.0
2025-02-26,2917.8,2915.6,2926.4,2891.0,2050.0
2025-02-27,2895.9,2931.4,2935.8,2879.0,207650.0
2025-02-28,2848.5,2889.0,2896.1,2844.1,210560.0
2025-03-03,2901.1,2872.0,2906.4,2866.3,177020.0
2025-03-04,2920.6,2904.2,2939.8,2892.5,188520.0
2025-03-05,2926.0,2929.0,2941.3,2903.4,183020.0
2025-03-06,2926.6,2929.5,2935.9,2897.6,166360.0
2025-03-07,2914.1,2919.2,2938.8,2905.3,237580.0
2025-03-10,2899.4,2919.6,2926.4,2885.2,221610.0
2025-03-11,2920.9,2893.2,2929.0,2882.5,194120.0
2025-03-12,2946.8,2922.3,2948.9,2911.0,209820.0
2025-03-13,2991.3,2943.3,3001.5,2942.2,256560.0
2025-03-14,3001.1,3001.4,3017.1,2988.6,181490.0
2025-03-17,3034.1,3021.2,3038.6,3019.5,17360.0
2025-03-18,3068.9,3036.9,3075.1,3036.0,28600.0
2025-03-19,3069.1,3069.3,3089.4,3059.2,19960.0
2025-03-20,3071.3,3085.6,3092.8,3060.3,28810.0
2025-03-21,3048.4,3080.1,3082.2,3031.2,46900.0
2025-03-24,3044.0,3054.7,3066.4,3036.0,96480.0
2025-03-25,3039.6,3030.6,3055.4,3025.9,1370.0
2025-03-26,3037.3,3039.5,3049.7,3032.8,1680.0
2025-03-27,3075.8,3040.9,3086.0,3038.9,2860.0
2025-03-28,3114.3,3099.3,3124.4,3096.3,210490.0
2025-03-31,3150.3,3118.8,3162.0,3112.4,228390.0
2025-04-01,3146.0,3157.3,3177.0,3130.5,197310.0
2025-04-02,3166.2,3147.5,3201.6,3135.7,223120.0
2025-04-03,3121.7,3196.6,3196.6,3073.5,382860.0
2025-04-04,3035.4,3138.0,3160.2,3032.7,341150.0
2025-04-07,2973.6,3055.1,3084.4,2970.4,328520.0
2025-04-08,2990.2,2997.5,3037.9,2988.6,197580.0
2025-04-09,3079.4,2998.3,3118.5,2983.3,298330.0
2025-04-10,3177.5,3099.1,3195.0,3086.1,234970.0
2025-04-11,3244.6,3194.2,3263.0,3193.4,247320.0
2025-04-14,3226.3,3246.0,3261.6,3208.7,189620.0
2025-04-15,3240.4,3226.1,3250.9,3225.5,123470.0
2025-04-16,3346.4,3248.4,3358.4,3245.2,258380.0
2025-04-17,3328.4,3357.5,3371.9,3296.4,242070.0
2025-04-21,3425.3,3347.0,3442.3,3344.0,243460.0
2025-04-22,3419.4,3435.1,3509.9,3379.1,423080.0
2025-04-23,3294.1,3367.7,3396.0,3270.8,377410.0
2025-04-24,3348.6,3301.8,3377.0,3301.3,239600.0
2025-04-25,3298.4,3362.0,3384.1,3274.8,241250.0
2025-04-28,3333.0,3318.3,3347.7,3266.3,1300.0
2025-04-29,3333.6,3354.9,3359.3,3309.2,170150.0
2025-04-30,3319.1,3324.5,3337.6,3275.6,207720.0
